name,description,reviews,total_reviews,total_positive,total_negative,system_requirements,tags,url,reviews_score,price_usd,positive_ratio,id,released,rating,ratings_count,metacritic,playtime,genres,platforms,screenshots_count,achievements_count
Virtual Virtual Reality,"A game about VR, AI, and our collective sci-fi fever dreams. In a future where AI has transformed society, can humans still find purpose? Find out with Activitude, a service that lets humans aid AI clients in increasingly curious ways.",,660.0,608.0,52.0,"Minimum: OS *: Windows 7 SP1 64 bit or newer Processor: Intel Core i5-4590 equivalent or greater Memory: 4 GB RAM Graphics: NVIDIA GTX 970 / AMD Radeon R9 290 or greater VR Support: SteamVR * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. View all","Adventure,Indie,VR,Funny,Story Rich,Sci-fi,Mystery,Multiple Endings,Comedy,Psychological Horror,Horror,Singleplayer,First-Person,Psychological,Surreal,Sexual Content,Walking Simulator,Gore,Nudity,Kickstarter",https://store.steampowered.com/app/889480/Virtual_Virtual_Reality/,,8.49,92.12121212121212,60615,2017-03-09,4.07,15,,2,"Adventure, Indie","PlayStation 4, PC, Android",5,
Doki Doki Literature Club!,The Literature Club is full of cute girls! Will you write the way into their heart? This game is not suitable for children or those who are easily disturbed.,Overwhelmingly Positive,219615.0,211876.0,7739.0,"Windows macOS Minimum: OS *: Windows 7 Processor: 1.8GHz Dual-Core CPU Memory: 4 GB RAM Graphics: Integrated graphics Storage: 350 MB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: OS X 10.9 Processor: 1.8GHz Dual-Core CPU Memory: 4 GB RAM Graphics: Integrated graphics Storage: 350 MB available space View all","Psychological Horror,Visual Novel,Anime,Free to Play,Dating Sim,Cute,Horror,Dark,Story Rich,Romance,Singleplayer,Great Soundtrack,Gore,Violent,Indie,Sexual Content,First-Person,Memes,Casual,Adventure",https://store.steampowered.com/app/698780/Doki_Doki_Literature_Club/,5.0,0.0,96.47610591261981,46956,2017-09-22,4.06,1297,78.0,3,"Adventure, Indie","Linux, PC, macOS",6,0.0
Hakuoki: Kyoto Winds,"Romance 12 handsome warriors and the samurai of the Shinsengumi, uncover their dark secrets, and conquer your demons in this historical fantasy visual novel! Your narrative choices unlock multiple branching storylines and 30 different endings!",,2185.0,2033.0,152.0,"Minimum: OS *: Windows 7 Processor: Intel i5 1.8GHz or equivalent Memory: 4 GB RAM Graphics: DirectX 10 compatible video card DirectX: Version 10 Storage: 27 GB available space Sound Card: Windows compatible sound card Recommended: OS: Windows 10 Processor: Intel i5 2.6GHz or equivalent Memory: 8 GB RAM Graphics: DirectX 10 compatible video card DirectX: Version 10 Storage: 27 GB available space Sound Card: Windows compatible sound card * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. ©2017 IDEA FACTORY / DESIGN FACTORY All rights reserved. Hakuoki is a trademark of IDEA FACTORY. Licensed to and published by Idea Factory International, Inc. View all","Otome,Visual Novel,Female Protagonist,Adventure,Anime,Romance,Historical,Story Rich,Dating Sim,Cute,Violent,Multiple Endings,Singleplayer",https://store.steampowered.com/app/589530/Hakuoki_Kyoto_Winds/,,6.29,93.04347826086956,23345,2017-05-16,4.06,16,83.0,9,Adventure,"PC, PS Vita",6,
Chaos on Deponia,"With this long-expected sequel to the critically highly acclaimed and lavishly praised Deponia, the player enters round two. Chaos on Deponia turns out to be even wackier than its predecessor and instantly puts the player under its spell.",Very Positive,3004.0,2717.0,287.0,"Windows macOS SteamOS + Linux Minimum: OS *: Windows Vista/7 Processor: 2.5 GHz (Single Core) or 2 GHz (Dual Core) Memory: 2 GB RAM Graphics: OpenGL 2.0 compatible with 512 MB RAM (Shared Memory is not recommended) DirectX®: 9.0c Hard Drive: 5 GB HD space Sound: DirectX compatible Recommended: OS *: Windows Vista/7/8 Processor: 2.5 GHz (Single Core) or 2 GHz (Dual Core) Memory: 4 GB RAM Graphics: OpenGL 2.0 compatible with 512 MB RAM (Shared Memory is not recommended) DirectX®: 9.0c Hard Drive: 5 GB HD space Sound: DirectX compatible * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: Lion (10.7) Processor: 2 GHz (Dual Core) Intel Memory: 2 GB RAM Hard Drive: 5 GB HD space Recommended: OS: Lion (10.7) Processor: 2 GHz (Dual Core) Intel Memory: 2 GB RAM Hard Drive: 5 GB HD space Minimum: OS: Ubuntu 12.04 (64 Bit only) Processor: 2.5 GHz Single Core Processor or 2 GHz Dual Core Processor Memory: 2 GB RAM Graphics: OpenGL 2.0 compatible with 256 MB RAM (Shared Memory is not recommended) Hard Drive: 3 GB HDD space Sound: OpenAL compatible Minimum: OS: Ubuntu 14.04 (64 Bit only) Processor: 2.5 GHz Single Core Processor or 2 GHz Dual Core Processor Memory: 2 GB RAM Graphics: OpenGL 2.0 compatible with 256 MB RAM (Shared Memory is not recommended) Hard Drive: 3 GB HDD space Sound: OpenAL compatible © 2012 Daedalic Entertainment GmbH. Chaos on Deponia, the Chaos on Deponia logo and the Daedalic logo are trademarks of Daedalic Entertainment GmbH. All rights reserved. View all","Adventure,Point & Click,Comedy,Singleplayer,Puzzle,Indie,Funny,Story Rich,2D,Great Soundtrack,Dark Humor,Hand-drawn,Escape Room,Steampunk,Retro,Classic,Sci-fi,Sexual Content,Atmospheric",https://store.steampowered.com/app/220740/Chaos_on_Deponia/,4.0,15.99,90.44607190412783,15713,2012-10-12,4.06,320,78.0,5,"Adventure, RPG, Indie","PlayStation 4, Nintendo Switch, Linux, macOS, PC, iOS, Xbox One",6,10.0
Counter-Strike,Play the world's number 1 online action game. Engage in an incredibly realistic brand of terrorist warfare in this wildly popular team-based game. Ally with teammates to complete strategic missions. Take out enemy sites. Rescue hostages. Your role affects your team's success. Your team's success affects your role.,Overwhelmingly Positive,258849.0,252157.0,6692.0,"Windows macOS SteamOS + Linux Minimum: 500 mhz processor, 96mb ram, 16mb video card, Windows XP, Mouse, Keyboard, Internet Connection Recommended: 800 mhz processor, 128mb ram, 32mb+ video card, Windows XP, Mouse, Keyboard, Internet Connection * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS X Snow Leopard 10.6.3, 1GB RAM, 4GB Hard Drive Space,NVIDIA GeForce 8 or higher, ATI X1600 or higher, or Intel HD 3000 or higher Mouse, Keyboard, Internet Connection * Starting February 15, 2024, the Steam Client will no longer support 32-bit games or macOS 10.14 or lower. Minimum: Linux Ubuntu 12.04, Dual-core from Intel or AMD at 2.8 GHz, 1GB Memory, nVidia GeForce 8600/9600GT, ATI/AMD Radeaon HD2600/3600 (Graphic Drivers: nVidia 310, AMD 12.11), OpenGL 2.1, 4GB Hard Drive Space, OpenAL Compatible Sound Card View all","Action,FPS,Multiplayer,Shooter,Classic,Team-Based,First-Person,Competitive,Tactical,1990's,eSports,PvP,Old School,Military,Strategy,Survival,Score Attack,1980s,Assassin,Nostalgia",https://store.steampowered.com/app/10/CounterStrike/,5.0,6.29,97.41470896159538,19301,2000-11-01,4.06,1652,88.0,3,"Action, Shooter","Xbox, Linux, macOS, PC",6,0.0
Tabletop Simulator,"Tabletop Simulator is the only simulator where you can let your aggression out by flipping the table! There are no rules to follow: just you, a physics sandbox, and your friends. Make your own online board games or play the thousands of community created mods. Unlimited gaming possibilities!",Overwhelmingly Positive,75586.0,71346.0,4240.0,Windows macOS SteamOS + Linux Minimum: Requires a 64-bit processor and operating system OS: Windows 10 64-bit 21H1+. Processor: SSE2 instruction set support. Memory: 4 GB RAM Graphics: Graphics card with DX10 (shader model 4.0) capabilities. DirectX: Version 10 Network: Broadband Internet connection Storage: 3 GB available space VR Support: SteamVR Recommended: Requires a 64-bit processor and operating system Minimum: OS: macOS 12+. Processor: SSE2 instruction set support. Memory: 4 GB RAM Graphics: Graphics card with shader model 4.0 capabilities. Network: Broadband Internet connection Storage: 3 GB available space Recommended: Minimum: OS: Ubuntu 22.04 / 24.04 (64-bit). Processor: SSE2 instruction set support. Memory: 4 GB RAM Graphics: Graphics card with shader model 4.0 capabilities. Network: Broadband Internet connection Storage: 3 GB available space Recommended: View all,"Tabletop,Board Game,Simulation,Multiplayer,Sandbox,Card Game,VR,Trading Card Game,Moddable,Physics,Strategy,3D,Casual,Online Co-Op,Wargame,Co-op,RPG,Funny,First-Person,Indie",https://store.steampowered.com/app/286160/Tabletop_Simulator/,5.0,10.49,94.39049559442225,10293,2015-06-05,4.06,673,,7,"RPG, Strategy, Simulation, Casual, Indie","Linux, macOS, PC",6,10.0
Milo and the Magpies,"Milo and the Magpies is a point-and-click, hidden object game following the story of a little cat named Milo who is trying to find his way home after getting turned around by an unfortunate encounter with some pesky magpies.",Overwhelmingly Positive,3344.0,3292.0,52.0,"Windows macOS Minimum: OS *: Microsoft® Windows® XP/Vista/7,8, 10 or later Processor: 1.8 Ghz Processor Memory: 1 GB RAM Graphics: Direct X 9.0c compatible video card DirectX: Version 9.0c Storage: 100 MB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: OS X version Leopard 10.5.8, Snow Leopard 10.6.3, or later Processor: Intel Mac 1.8 Ghz Memory: 1 GB RAM Storage: 100 MB available space View all","Adventure,Point & Click,Hand-drawn,Hidden Object,Exploration,Cute,Cats,Singleplayer,Indie,Story Rich,Puzzle,Colorful,2D,Great Soundtrack",https://store.steampowered.com/app/1407420/Milo_and_the_Magpies/,5.0,0.72,98.44497607655502,493428,2021-09-06,4.06,17,,2,"Adventure, Puzzle","macOS, PC, iOS",6,
SteamWorld Dig 2,"SteamWorld Dig is back! Dig deep, gain riches and unearth the terrors of the underworld in this platform mining adventure influenced by classic Metroidvania style games.",Overwhelmingly Positive,8858.0,8455.0,403.0,"Windows macOS SteamOS + Linux Minimum: OS *: Windows 7 Processor: 2 GHz, SSE2 support Memory: 1024 MB RAM Graphics: OpenGL 2.1-compatible, 512 MB video memory, framebuffer object support. E.g. Intel HD 4600 or better. Storage: 350 MB available space Additional Notes: You may need to update your graphics drivers for OpenGL 2.1 support. Recommended: Processor: 2 GHz dual-core Graphics: Geforce GTX 660 / Radeon 7870 or better. * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: 10.7 (Lion) Processor: 2 GHz Memory: 1024 MB RAM Graphics: OpenGL 2.1-compatible, 512 MB video memory, framebuffer object support. E.g. Intel HD 4600 or better. Storage: 350 MB available space Additional Notes: You may need to update your graphics drivers for OpenGL 2.1 support. Recommended: Processor: 2 GHz dual-core Graphics: Geforce GTX 660 / Radeon 7870 or better. Minimum: OS: Steam OS 2.0 / Ubuntu 14.04 LTS (64-bit) Processor: 2 GHz Memory: 1024 MB RAM Graphics: OpenGL 2.1-compatible, 512 MB video memory, framebuffer object support. E.g. Intel HD 4600 or better. Storage: 350 MB available space Additional Notes: You may need to update your graphics drivers for OpenGL 2.1 support. Recommended: Processor: 2 GHz dual-core Graphics: Geforce GTX 660 / Radeon 7870 or better. © 2017 Image & Form International AB. ""SteamWorld"" is a registered trademark of Image & Form International AB. View all","Adventure,Metroidvania,Indie,Action,Platformer,Mining,Steampunk,2D,Female Protagonist,Singleplayer,Exploration,Great Soundtrack,Robots,Controller,Casual,Colorful,Western,Family Friendly,2D Platformer,RPG",https://store.steampowered.com/app/571310/SteamWorld_Dig_2/,5.0,10.49,95.45044027997291,27938,2017-09-21,4.06,432,88.0,5,"Action, Adventure, Indie, Platformer","Nintendo Switch, PlayStation 4, Xbox One, PC, macOS, Linux, Nintendo 3DS, PS Vita",6,10.0
Brotato,Brotato is a top-down arena shooter roguelite where you play a potato wielding up to 6 weapons at a time to fight off hordes of aliens. Choose from a variety of traits and items to create unique builds and survive until help arrives.,Overwhelmingly Positive,112061.0,108237.0,3824.0,"Windows macOS SteamOS + Linux Minimum: OS *: Windows 7+ Processor: 2 Ghz Memory: 4 GB RAM Graphics: 128MB, OpenGL 3+ Storage: 200 MB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: 10.12 Processor: 2 Ghz Memory: 4 GB RAM Graphics: 128MB, OpenGL 3+ Storage: 200 MB available space Minimum: Processor: 2Ghz Memory: 4 GB RAM Graphics: 128MB, OpenGL 3+ Storage: 200 MB available space View all","Roguelike,Singleplayer,Bullet Hell,Action Roguelike,Local Co-Op,Survival,Multiplayer,Sci-fi,Arena Shooter,Roguelite,Hack and Slash,Replay Value,Arcade,Top-Down Shooter,Casual,Co-op,2D,Action,Controller,RPG",https://store.steampowered.com/app/1942280/Brotato/,5.0,4.78,96.58757283979261,857690,2022-09-27,4.06,138,,5,"Action, RPG, Casual, Indie","Linux, macOS, PC",5,10.0
The Pedestrian,"I can see the signs in my sleep now, always guiding me closer. Will this really work? Have we almost achieved the impossible?",Overwhelmingly Positive,5876.0,5677.0,199.0,"Windows macOS SteamOS + Linux Minimum: Requires a 64-bit processor and operating system OS *: Windows 7/8/10 (64-bit OS required) Processor: Intel i3 Memory: 4 GB RAM Graphics: NVIDIA Geforce GTX 460 Storage: 4 GB available space Recommended: Requires a 64-bit processor and operating system OS *: Windows 7/8/10 (64-bit OS required) Processor: Intel i5 Memory: 8 GB RAM Graphics: NVIDIA Geforce GTX 660 Storage: 4 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: Processor: Intel i3 Memory: 4 GB RAM Graphics: Radeon Pro 555 Storage: 4 GB available space Recommended: Processor: Intel i5 Memory: 8 GB RAM Graphics: Radeon Pro 555X Storage: 4 GB available space Minimum: Processor: Intel i3 Memory: 4 GB RAM Graphics: NVIDIA Geforce GTX 460 Storage: 4 GB available space Recommended: Processor: Intel i5 Memory: 8 GB RAM Graphics: NVIDIA Geforce GTX 660 Storage: 4 GB available space 2019 Skookum Arts LLC View all","Puzzle,Puzzle Platformer,Logic,Side Scroller,Platformer,Atmospheric,2D Platformer,2.5D,3D,Building,Female Protagonist,Mystery,Adventure,Relaxing,Colorful,Cute,Surreal,Minimalist,Family Friendly,Emotional",https://store.steampowered.com/app/466630/The_Pedestrian/,5.0,0.0,96.61334240980258,15730,2020-01-29,4.06,151,82.0,2,"Adventure, Indie, Puzzle, Platformer","Linux, macOS, PlayStation 5, PlayStation 4, Xbox One, Xbox Series S/X, Nintendo Switch, PC",6,10.0
"Please, Don't Touch Anything 3D","Now with Vive Support! A cryptic, brain-racking, button-pushing non-linear puzzle game.",,1394.0,1142.0,252.0,"Windows macOS Minimum: OS *: Windows Vista Processor: Core 2 Duo Memory: 3 GB RAM Graphics: SM3 512MB VRAM Storage: 500 MB available space VR Support: SteamVR. Room Scale 2m by 1.5m area required Recommended: OS *: Windows 7 Processor: Core i3 Memory: 4 GB RAM Graphics: SM4 1GB VRAM Storage: 500 MB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: Snow Leopard Processor: Dual Core Intel Memory: 3 GB RAM Graphics: SM3 512 MB VRAM Storage: 500 MB available space Recommended: OS: Mountain Lion Processor: Core i3 Memory: 4 GB RAM Graphics: SM4 1GB VRAM Storage: 500 MB available space * Starting February 15, 2024, the Steam Client will no longer support 32-bit games or macOS 10.14 or lower. View all","Indie,Casual,Adventure,Puzzle,VR,Multiple Endings,Horror,Singleplayer,Psychological Horror,Funny,Illuminati",https://store.steampowered.com/app/529590/Please_Dont_Touch_Anything_3D/,,6.29,81.92252510760402,14183,2016-12-07,4.06,31,,2,"Adventure, Casual, Indie, Puzzle","Xbox One, iOS, PC, macOS, Nintendo Switch",5,10.0
Bug Fables: The Everlasting Sapling,"Follow Vi, Kabbu, and Leif as they uncover the secrets of the Land of Bugaria! Explore and combine your team's abilities to solve puzzles, defeat powerful enemies and find ancient treasures!",Overwhelmingly Positive,5864.0,5696.0,168.0,"Minimum: OS *: Windows 7 Processor: Intel Core 2 Duo Memory: 1 GB RAM Storage: 300 MB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. DANGEN ENTERTAINMENT is a trademark of Dangen Entertainment. Copyright © 2019 Dangen Entertainment. All rights reserved. View all","Party-Based RPG,Exploration,Turn-Based,RPG,JRPG,2.5D,Cute,Funny,Story Rich,Turn-Based Combat,Character Customization,Team-Based,Colorful,Anime,Fantasy,Family Friendly,Comedy,Singleplayer,Indie,Crafting",https://store.steampowered.com/app/1082710/Bug_Fables_The_Everlasting_Sapling/,5.0,10.49,97.13506139154161,416810,2019-11-20,4.06,18,,3,"Action, Adventure, RPG, Strategy, Indie","Nintendo Switch, PC, Xbox One, PlayStation 4",6,10.0
Digimon Story Cyber Sleuth: Complete Edition,"With engaging storylines, classic turn-based battles, and tons of Digimon to collect, Digimon Story Cyber Sleuth: Complete Edition delivers everything fans loved about Digimon Story: Cyber Sleuth and Digimon Story: Cyber Sleuth – Hacker’s Memory.",Very Positive,12704.0,11441.0,1263.0,"Minimum: Requires a 64-bit processor and operating system OS *: Windows 7 SP1, 64-bit Processor: Intel Pentium G4400 or AMD A8-6600K Memory: 4 GB RAM Graphics: GeForce 9800 GTX+ or Radeon HD 5770 or Intel Iris Pro 6200 DirectX: Version 11 Network: Broadband Internet connection Storage: 4 GB available space Sound Card: DirectX compatible soundcard or onboard chipset Recommended: Requires a 64-bit processor and operating system OS: Windows 10, 64-bit Processor: Intel Core i5-2300 or AMD FX-4350 Memory: 4 GB RAM Graphics: GeForce GTX 660 or Radeon HD 6970 or Radeon Vega 11 DirectX: Version 11 Network: Broadband Internet connection Storage: 4 GB available space Sound Card: DirectX compatible soundcard or onboard chipset * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. ©Akiyoshi Hongo, Toei Animation ©BANDAI NAMCO Entertainment Inc. View all","Creature Collector,JRPG,Turn-Based Combat,Anime,Turn-Based,RPG,Turn-Based Strategy,Visual Novel,PvP,Story Rich,Strategy,Cute,Cyberpunk,Action,Singleplayer,Fantasy,Sci-fi,Adventure,Multiplayer,Detective",https://store.steampowered.com/app/1042550/Digimon_Story_Cyber_Sleuth_Complete_Edition/,4.0,4.99,90.05824937027708,383623,2019-10-17,4.06,34,,7,RPG,"Nintendo Switch, PC",6,10.0
